,count,mean,std,min,25%,50%,75%,max,missing,clickbait_count,clickbait_mean,clickbait_std,clickbait_min,clickbait_25%,clickbait_50%,clickbait_75%,clickbait_max,non_clickbait_count,non_clickbait_mean,non_clickbait_std,non_clickbait_min,non_clickbait_25%,non_clickbait_50%,non_clickbait_75%,non_clickbait_max
v_cnn_1349,1556.0,0.057542475038597045,0.13640227585792866,0.0,0.0,0.0044893598,0.054687415,1.6870431,0,780.0,0.06834002641822436,0.15488215308820544,0.0,0.0,0.008754217,0.0718934775,1.6870431,776.0,0.046689266177631444,0.11394569513128601,0.0,0.0,0.00149651205,0.041023458,1.3349488
v_cnn_1350,1556.0,0.1718613805810604,0.2687197687982862,0.0,0.0036968759,0.060504278499999994,0.22941877,2.6501222,0,780.0,0.1789912952115769,0.25489080383705315,0.0,0.00676394825,0.0719958,0.242632355,1.7968785,776.0,0.1646947138132732,0.28192066761368323,0.0,0.00087694611,0.048988117,0.2140304425,2.6501222
v_cnn_1351,1556.0,0.24169931271196535,0.38075930714897077,0.0,0.010192614249999999,0.09851433500000001,0.29995123999999995,3.9534588,0,780.0,0.25114736766802304,0.35842103377354245,0.0,0.0199380105,0.1198144775,0.31804683,2.9307647,776.0,0.232202556441701,0.4019723962332961,0.0,0.00429929025,0.0818713905,0.278694405,3.9534588
v_cnn_1352,1556.0,0.08599006307111824,0.1601685375497619,0.0,0.0,0.017932575,0.09883923750000001,1.4600139,0,780.0,0.06577615758719231,0.12580345942627236,0.0,0.0,0.0117089505,0.07595895750000001,1.4149237,776.0,0.10630816394413657,0.1863884079755085,0.0,0.0,0.0245528205,0.121274695,1.4600139
v_cnn_1353,1556.0,0.03676363981354114,0.09723386923814228,0.0,0.0,0.0,0.0291452575,1.6294315,0,780.0,0.04061770004032051,0.10662260051416873,0.0,0.0,0.0,0.03298457875,1.6294315,776.0,0.032889713296932986,0.08667650327433356,0.0,0.0,0.0,0.02353231025,0.877038
v_cnn_1354,1556.0,0.07545340016219217,0.18787478937661156,0.0,0.0,0.00071654027,0.066424185,2.2514687,0,780.0,0.08519508093739743,0.1998174111430356,0.0,0.0,0.0058066605,0.0823690975,2.2514687,776.0,0.06566150453763016,0.1746339170149839,0.0,0.0,0.0,0.04890988,1.9738842
v_cnn_1355,1556.0,0.051860782683232645,0.13640997966629498,0.0,0.0,0.0,0.04160599625,2.0036063,0,780.0,0.05352181930355128,0.1462996157811044,0.0,0.0,0.0,0.04412680375,2.0036063,776.0,0.050191184018479384,0.1257608803045378,0.0,0.0,0.0,0.03826832675,1.054726
v_cnn_1356,1556.0,0.05258774780815874,0.1176778672316156,0.0,0.0,0.0025820840999999997,0.05340831075,1.309031,0,780.0,0.051656042048282044,0.118956848936342,0.0,0.0,0.0024403711,0.05073863375,1.309031,776.0,0.0535242561750451,0.11644734229067348,0.0,0.0,0.0030168502,0.0550355035,1.19544
v_cnn_1357,1556.0,0.38924944152131496,0.4781334340019938,0.0,0.059192206750000004,0.232322515,0.5420087474999999,4.484525,0,780.0,0.29694834809407694,0.33232083038203536,0.0,0.04789355125,0.18790267,0.4259216525,2.7028904,776.0,0.482026313780652,0.5748894081259972,0.0,0.0789645575,0.28977973999999995,0.65496482,4.484525
v_cnn_1358,1556.0,0.011416299964277635,0.04854006636190543,0.0,0.0,0.0,0.0019184029,1.1446595,0,780.0,0.013685095059391026,0.06273235490740549,0.0,0.0,0.0,0.0023474893250000003,1.1446595,776.0,0.00913581004908634,0.027594005919246954,0.0,0.0,0.0,0.0015168311,0.30666888
v_cnn_1359,1556.0,0.12372229821622106,0.20770884675494797,0.0,0.00094838289,0.0477420765,0.15114323500000001,2.9091136,0,780.0,0.10050096342946153,0.15993674057533072,0.0,0.0,0.039509272,0.130878065,1.435117,776.0,0.14706333060497423,0.24446731914722933,0.0,0.002436724,0.058042521,0.1888967825,2.9091136
v_cnn_1360,1556.0,0.04876375822233033,0.1028010480591968,0.0,0.0,0.0055281815,0.0544426635,1.1007648,0,780.0,0.05088116485135897,0.1058770676238139,0.0,0.0,0.008330347,0.05715321275,1.1007648,776.0,0.046635437126141745,0.0996365031641928,0.0,0.0,0.00311557925,0.05213429875,0.8001435
v_cnn_1361,1556.0,0.10290453198705013,0.19171572401590348,0.0,0.0005838226025,0.038275005,0.12645777,2.6809227,0,780.0,0.11026148918430771,0.1939534443911164,0.0,0.00398257935,0.046379893500000005,0.141073215,2.6809227,776.0,0.09550965233001288,0.1892766273681727,0.0,0.0,0.028020305,0.10878646950000001,2.4769928
v_cnn_1362,1556.0,0.07681236079413045,0.1499168492959424,0.0,0.0,0.0192145925,0.08743806750000001,1.5806118,0,780.0,0.06388836473214231,0.12222947311826501,0.0,0.0,0.019258636,0.07300564250000001,1.4171793,776.0,0.08980297539252062,0.17245546873762083,0.0,0.0,0.019127486,0.101459073,1.5806118
v_cnn_1363,1556.0,0.086856841126973,0.0960477045551233,0.0,0.03640213825,0.063857992,0.1014693185,1.4104029,0,780.0,0.08776204390538461,0.09379795020953909,0.0,0.03668676625,0.06268436,0.103961525,1.118806,776.0,0.08594697235485824,0.09830931737132223,0.0,0.035808066,0.06452977700000001,0.10009204375,1.4104029
v_cnn_1364,1556.0,0.05127760872889845,0.11822000032444496,0.0,0.0,0.0,0.045872597,1.4839537,0,780.0,0.04415052635467436,0.1110968708521338,0.0,0.0,0.0,0.04436004675,1.4839537,776.0,0.05844142864113402,0.12463296885977862,0.0,0.0,0.0,0.0542203025,1.0363654
v_cnn_1365,1556.0,0.08609106407003213,0.24795761500598623,0.0,0.0,0.0132790585,0.08375874750000001,5.165501,0,780.0,0.07238793539053846,0.13364187692693355,0.0,0.0,0.0190150475,0.0917559925,1.2341897,776.0,0.09986482743344072,0.3240853912464321,0.0,0.0,0.00493447385,0.0685887,5.165501
v_cnn_1366,1556.0,0.016720316430311053,0.05769938405848452,0.0,0.0,0.0,0.00619652065,0.99232143,0,780.0,0.019610484873774363,0.06593262736328112,0.0,0.0,0.0,0.0057682308750000005,0.99232143,776.0,0.01381525021136598,0.04789061865025861,0.0,0.0,0.0,0.006410883375000001,0.71839225
v_cnn_1367,1556.0,0.18792733572512854,0.48560746723046644,0.0,0.0,0.0030867153499999998,0.11123638,4.485396,0,780.0,0.2677285615548333,0.5871214309163918,0.0,0.0,0.0224216145,0.219003895,3.89353,776.0,0.10771476337052835,0.3373547066394303,0.0,0.0,0.0,0.0430295515,4.485396
v_cnn_1368,1556.0,0.11084960607902121,0.17862946989183134,0.0,0.0033211409999999997,0.048729866999999996,0.1454894675,1.8406519,0,780.0,0.11002246508171795,0.17950462004271023,0.0,0.006835576325,0.0512600485,0.1454894675,1.8406519,776.0,0.11168101068971265,0.17785735940332534,0.0,0.00137228325,0.045811122,0.1445108125,1.6826639
v_cnn_1369,1556.0,0.0842074976713027,0.17552131913889338,0.0,0.0,0.018845138,0.092408585,2.38227,0,780.0,0.08689202629692691,0.18873780888457994,0.0,0.0,0.023763484,0.09114941125,2.38227,776.0,0.08150913126925773,0.16122613611844763,0.0,0.0,0.0146485815,0.09581747075,1.574094
v_cnn_1370,1556.0,0.1582740597931748,0.28765345685289806,0.0,0.0,0.0427120105,0.190579325,3.0572448,0,780.0,0.1642763473029487,0.2734010081835049,0.0,0.0037270699,0.057755747999999996,0.21037122,2.6615644,776.0,0.15224083265706187,0.30135733501670076,0.0,0.0,0.027223400000000002,0.17595775749999998,3.0572448
v_cnn_1371,1556.0,0.46653854177595244,0.566445627765412,0.0,0.06656070124999999,0.27348947,0.655532595,3.7477405,0,780.0,0.5051492929156692,0.6087351778681241,0.0,0.0758535875,0.29194617,0.6920839875,3.7477405,776.0,0.4277287661458248,0.5179881658900374,0.0,0.059543307999999996,0.2515582,0.5917191424999999,3.4191115
v_cnn_1372,1556.0,0.048790258144097945,0.1712878642994555,0.0,0.0,0.00372955865,0.042240267750000005,3.9696465,0,780.0,0.056298661979671795,0.1729178296582465,0.0,0.0,0.0088719165,0.0551658275,3.6348798,776.0,0.041243151195969587,0.16940979513813623,0.0,0.0,0.0,0.0284076625,3.9696465
v_cnn_1373,1556.0,0.08207129518061826,0.15667520952470468,0.0,0.0,0.0222887265,0.09450838,1.5802008,0,780.0,0.08418611748584871,0.14672326354340184,0.0,0.0,0.0242207485,0.1026666775,1.243009,776.0,0.07994557172948454,0.1661467976440242,0.0,0.0,0.0186392545,0.089214685,1.5802008
v_cnn_1374,1556.0,0.1335919476417802,0.2155671813784388,0.0,0.0069201977250000005,0.053966755000000005,0.1685184025,2.3234649,0,780.0,0.14881106857732052,0.22672425845070848,0.0,0.010545549250000001,0.0742985875,0.186662345,2.3234649,776.0,0.11829437762925257,0.20273526427770536,0.0,0.003314062625,0.042374022,0.14924244,1.9420342
v_cnn_1375,1556.0,0.05298523376201799,0.11688514319264744,0.0,0.0,0.0023643797,0.049376767249999995,1.5015898,0,780.0,0.062268864823307686,0.1317837541979421,0.0,0.0,0.00750172885,0.068417353,1.5015898,776.0,0.04365374893237114,0.0989034459686464,0.0,0.0,0.0,0.03550797775,0.77413946
v_cnn_1376,1556.0,0.04812395761384961,0.1845474366313549,0.0,0.0,0.0,0.01743642325,2.927073,0,780.0,0.04132458758198718,0.1523338137112166,0.0,0.0,0.0,0.01697595975,2.927073,776.0,0.05495837594484537,0.21193531881147218,0.0,0.0,0.0,0.0187170305,2.8098848
v_cnn_1377,1556.0,0.09895583835319197,0.20412920429223605,0.0,0.00137742195,0.030811563,0.1088224,2.649304,0,780.0,0.09247495245843165,0.16241155483028413,0.0,0.0024040748750000004,0.0356354475,0.10657495375,2.1041844,776.0,0.10547013087627578,0.23876322130617242,0.0,0.00034810329,0.0256309415,0.10919726125,2.649304
v_cnn_1378,1556.0,0.2097880558286851,0.2781894059552231,0.0,0.0113200995,0.11395765299999999,0.2907917875,3.002584,0,780.0,0.17564152881902564,0.20533172625461518,0.0,0.013872540875,0.107872795,0.26676189,1.1828378,776.0,0.24411059586416753,0.33248487048493425,0.0,0.0086901475,0.118317748,0.340323665,3.002584
v_cnn_1379,1556.0,0.09092115330761248,0.2776913319399677,0.0,0.0,0.0040373983500000005,0.0499435075,3.1709676,0,780.0,0.12325756053791025,0.3536138228471939,0.0,0.0,0.0062932127,0.06461644375,3.1709676,776.0,0.05841806356581829,0.1640857416714701,0.0,0.0,0.00247925765,0.043723879,1.7115053
v_cnn_1380,1556.0,0.09433910615978791,0.2195567593184973,0.0,0.0,0.013855260500000001,0.0936555855,3.4530165,0,780.0,0.09732830280597436,0.22499488176203777,0.0,0.0,0.0221092075,0.0935183835,3.4530165,776.0,0.0913345012834665,0.21405451344988452,0.0,0.0,0.0070704332,0.0944988075,2.6534193
v_cnn_1381,1556.0,0.019314199722758354,0.056677900719433794,0.0,0.0,0.0,0.01091763875,0.8584706,0,780.0,0.021472309386682053,0.056069959706228495,0.0,0.0,0.0,0.01517772125,0.5339909,776.0,0.017144965782216495,0.057236597850186234,0.0,0.0,0.0,0.00407801825,0.8584706
v_cnn_1382,1556.0,0.05045868863833612,0.14470594872647943,0.0,0.0,0.000266785525,0.03466635575,2.3239622,0,780.0,0.058211584380410256,0.1548326813562716,0.0,0.0,0.00274517585,0.04804212525,2.3239622,776.0,0.0426658295161482,0.13340361654335955,0.0,0.0,0.0,0.02254458525,1.9294827
v_cnn_1383,1556.0,0.02167354904840617,0.0665046578699861,0.0,0.0,0.0,0.01564534375,1.5798774,0,780.0,0.026355178086846155,0.08172182607172092,0.0,0.0,0.0,0.01989553825,1.5798774,776.0,0.016967787901520617,0.046012123965916515,0.0,0.0,0.0,0.009690160625,0.39966092
v_cnn_1384,1556.0,0.08749767271815,0.155513524126558,0.0,0.0,0.029748814499999998,0.104199225,2.4466312,0,780.0,0.10372628075894871,0.1765178872814762,0.0,0.0037885132,0.044066667500000004,0.129483835,2.4466312,776.0,0.07118541205858427,0.12912806875013524,0.0,0.0,0.0183432075,0.08566491500000001,1.3715148
v_cnn_1385,1556.0,0.01682450270372243,0.05533042597106923,0.0,0.0,0.0,0.0052849983,1.0787181,0,780.0,0.017696261711435898,0.04972443963492341,0.0,0.0,0.0,0.00862239875,0.38778615,776.0,0.01594825009287642,0.06046361252359137,0.0,0.0,0.0,0.0026746394749999998,1.0787181
v_cnn_1386,1556.0,0.5142828470646048,0.5470300200171951,0.0,0.11875747,0.35590036999999997,0.728039925,4.5498805,0,780.0,0.4729235827436346,0.4930912981046517,0.0,0.11726513875,0.33295048,0.66058375,3.5841124,776.0,0.5558553034697036,0.5937745487945935,0.0,0.124791749,0.392384305,0.81489338,4.5498805
v_cnn_1387,1556.0,0.04563098148623008,0.10225712644393857,0.0,0.0,0.0015306713,0.045613520000000005,1.1906123,0,780.0,0.04479121007541539,0.0977051058622665,0.0,0.0,0.00241047295,0.045613520000000005,0.80658525,776.0,0.046475081615657214,0.10669357605674437,0.0,0.0,0.00114422275,0.0452656595,1.1906123
v_cnn_1388,1556.0,0.03182170747282519,0.06489880326622476,0.0,0.0,0.001171005,0.032489018,0.6178795,0,780.0,0.03281269690520513,0.06322866868619,0.0,0.0,0.00370708785,0.03863668725,0.6178795,776.0,0.030825609847494852,0.06656126513668295,0.0,0.0,0.0,0.027042136,0.50560665
v_cnn_1389,1556.0,0.21020651983637534,0.3025389891998617,0.0,0.0200856595,0.09917085,0.27473023750000003,3.2323885,0,780.0,0.24361692755565384,0.32642384149817216,0.0,0.034015765,0.128593825,0.308193265,3.2323885,776.0,0.1766238935206057,0.2725711233050624,0.0,0.010463655,0.07381969,0.2211812175,2.1975229
v_cnn_1390,1556.0,0.03817291302135926,0.14510533037434495,0.0,0.0,0.0,0.009161267,2.148317,0,780.0,0.046241596088807686,0.1694351475951077,0.0,0.0,0.0,0.0186878895,2.148317,776.0,0.03006263880407861,0.11514829597131554,0.0,0.0,0.0,0.00411305065,1.4366469
v_cnn_1391,1556.0,0.045463022224503206,0.14746351997209967,0.0,0.0,0.0,0.02329114325,2.663961,0,780.0,0.05102749869741923,0.1564750824007372,0.0,0.0,0.0,0.02985923075,2.663961,776.0,0.039869862883170105,0.13768791956212145,0.0,0.0,0.0,0.016388070749999997,2.019417
v_cnn_1392,1556.0,0.0773897249618059,0.18531673549806302,0.0,0.0,0.0076082337,0.066402784,2.280763,0,780.0,0.09052579042466669,0.19715768642920492,0.0,0.0,0.0128646335,0.07903172,2.1153047,776.0,0.06418594782130153,0.17171527391547228,0.0,0.0,0.0021343572,0.05514080425,2.280763
v_cnn_1393,1556.0,0.10688997143813561,0.21618587179292081,0.0,0.0,0.0286967075,0.11963447875000001,2.854371,0,780.0,0.12890519474874232,0.24480714984894544,0.0,0.004377035575,0.0483750945,0.15532488,2.854371,776.0,0.08476126759500001,0.18043342031642232,0.0,0.0,0.013986658249999999,0.0879831795,2.103248
v_cnn_1394,1556.0,0.1776496160459794,0.31453487773330735,0.0,0.004507073475,0.0605798385,0.20266488,4.0343866,0,780.0,0.1855484256787359,0.2992712972129007,0.0,0.009967054749999999,0.07608065,0.2125062875,3.132093,776.0,0.16971009089965206,0.3291673861722119,0.0,0.00025635593750000004,0.0447135615,0.18278974,4.0343866
v_cnn_1395,1556.0,0.06747399002254498,0.14465437257221242,0.0,0.0,0.01146218975,0.071091345,1.6226457,0,780.0,0.06906012623788461,0.13173421731504012,0.0,0.0,0.0158928925,0.07586918375,1.1583447,776.0,0.06587967784733248,0.15664043080879414,0.0,0.0,0.008399506250000001,0.059718944499999996,1.6226457
v_cnn_1396,1556.0,0.12794620941976864,0.209102414292272,0.0,0.00952890225,0.0601022385,0.1647447725,3.3211775,0,780.0,0.12579047265547436,0.18342070400591318,0.0,0.013902151250000001,0.06843760700000001,0.164590365,2.0425742,776.0,0.1301130582292397,0.23217138769275308,0.0,0.00641436045,0.05492218,0.1647447725,3.3211775
v_cnn_1397,1556.0,0.05165754841301414,0.14730082155364596,0.0,0.0,0.00668367435,0.0483486145,2.8171785,0,780.0,0.05305324800311538,0.15638002058701372,0.0,0.0,0.0081119,0.05092309875,2.8171785,776.0,0.050254654495128864,0.13765968270121753,0.0,0.0,0.0055796369000000005,0.04470727375,2.2777052
v_cnn_1398,1556.0,0.07254772143536374,0.20401791377825604,0.0,0.0,0.00448110625,0.0541928515,3.080833,0,780.0,0.07299440314305897,0.2184893211354744,0.0,0.0,0.0023221933499999996,0.05377485325,3.080833,776.0,0.07209873724463918,0.1884961063968109,0.0,0.0,0.0066212415,0.054696425,2.7770457
v_cnn_1399,1556.0,0.04639191387202057,0.10272992418024997,0.0,0.0,0.0029025455,0.04654263,1.0762616,0,780.0,0.04287189253903846,0.10326365553598456,0.0,0.0,0.0012458776,0.0388341785,1.0762616,776.0,0.049930079644863394,0.10213489467078374,0.0,0.0,0.0045935365,0.05698941025,0.9458768
v_cnn_1400,1556.0,0.03217092876344344,0.10145526607607548,0.0,0.0,0.0,0.022001737,1.98864,0,780.0,0.03417131121835897,0.08711090592954676,0.0,0.0,0.0,0.02731414625,1.0276043,776.0,0.03016023505876031,0.11409293899927052,0.0,0.0,0.0,0.01795929675,1.98864
v_cnn_1401,1556.0,0.10093637413930334,0.16294781485357956,0.0,0.0003490472225,0.034537254,0.1305748525,1.5470114,0,780.0,0.09207427796973847,0.15320356588505488,0.0,0.0,0.02642624,0.113608842,1.4488423,776.0,0.10984415121695876,0.17182640838422908,0.0,0.002188281075,0.0437038935,0.14347735749999999,1.5470114
v_cnn_1402,1556.0,0.0657121718128554,0.14282370894660545,0.0,0.0,0.0022341646500000003,0.06644795549999999,1.08958,0,780.0,0.07299338296177307,0.1556845441576359,0.0,0.0,0.0056654253000000005,0.075057438,1.08958,776.0,0.058393428647706185,0.12829287373804252,0.0,0.0,0.0,0.05456581875,1.0739498
v_cnn_1403,1556.0,0.056729467633791775,0.15085817863120102,0.0,0.0,0.0,0.04673576025,3.1029959,0,780.0,0.06657676176570512,0.14280160163843303,0.0,0.0,0.0,0.0619680695,0.95048213,776.0,0.04683141425377577,0.15801888010497767,0.0,0.0,0.0,0.034049431750000005,3.1029959
v_cnn_1404,1556.0,0.05986130157896979,0.1412463537886337,0.0,0.0,0.0043677055,0.05732032575,1.8101981,0,780.0,0.07246573742189359,0.1572851997088574,0.0,0.0,0.0112883,0.07538530875,1.8101981,776.0,0.04719189441726804,0.12183120673720475,0.0,0.0,3.641114e-05,0.03863257,1.6177446
v_cnn_1405,1556.0,0.0731303489747545,0.15836201008673662,0.0,0.0,0.01315159,0.08343607,2.2089353,0,780.0,0.06072317661244616,0.14069228973774955,0.0,0.0,0.0071549707,0.06310527,2.0547447,776.0,0.08560147583377578,0.1735272429139286,0.0,0.0,0.0212638475,0.100910825,2.2089353
v_cnn_1406,1556.0,0.0447229219087108,0.1354937276479834,0.0,0.0,0.0,0.03657712525,2.3712041,0,780.0,0.053972842801569235,0.13947054405619835,0.0,0.0,0.0010646436,0.04826414825,2.3712041,776.0,0.03542532101125,0.13080689014005656,0.0,0.0,0.0,0.01910339875,2.297706
v_cnn_1407,1556.0,0.07997223598332391,0.2415468396711989,0.0,0.0,0.008333709500000001,0.070112105,5.318569,0,780.0,0.06240586877567948,0.1399820855180157,0.0,0.0,0.0115316385,0.0649508725,1.8814412,776.0,0.09762915147554382,0.31104230158092316,0.0,0.0,0.0059079856,0.0756515775,5.318569
v_cnn_1408,1556.0,0.8242322246733677,0.8043412223111485,0.0,0.18989752499999998,0.57730675,1.2122488,5.379865,0,780.0,0.9526214178998206,0.8240763674025313,0.0,0.2839895,0.75018002,1.39448735,5.273916,776.0,0.69518123148183,0.7630405553430148,0.0,0.1189311975,0.43677528,1.035142575,5.379865
v_cnn_1409,1556.0,0.5002617795117372,0.7781517235517934,0.0,0.02418111075,0.173540155,0.6255371700000001,7.806816,0,780.0,0.4911134009501577,0.68633055278544,0.0,0.03584025225,0.21619689,0.65936551,3.8248432,776.0,0.5094573146638403,0.8609860856748284,0.0,0.01405086325,0.14189859,0.56753411,7.806816
v_cnn_1410,1556.0,0.019752705139748326,0.06158174799245185,0.0,0.0,0.0,0.01209327275,0.7633214,0,780.0,0.019540722858304615,0.05267515296487143,0.0,0.0,0.0,0.015144784500000001,0.513037,776.0,0.01996578011336443,0.06942626726548269,0.0,0.0,0.0,0.007853699,0.7633214
v_cnn_1411,1556.0,0.06721922486032006,0.12850947005887073,0.0,0.0,0.008790679999999999,0.0774516905,1.2465453,0,780.0,0.07629984711231026,0.1391254510359615,0.0,0.0,0.017176211,0.088282667,1.2465453,776.0,0.05809179527713402,0.11624850315009956,0.0,0.0,0.00290934345,0.06377464,0.94986975
v_cnn_1412,1556.0,0.1906493680826157,0.28070632362243925,0.0,0.01620802075,0.087977415,0.2412805575,2.4186025,0,780.0,0.17000930355858979,0.23888607462437234,0.0,0.01643800925,0.08055290500000001,0.22648353,2.1502504,776.0,0.21139582469181703,0.3160373656864084,0.0,0.01580792525,0.097506548,0.2560236525,2.4186025
v_cnn_1413,1556.0,0.06623658294176607,0.13241317213925086,0.0,0.0,0.007074853650000001,0.068139985,1.1354158,0,780.0,0.08081423491602308,0.1459113450948247,0.0,0.0,0.016691655,0.0931435675,1.0283824,776.0,0.05158378843155928,0.11554543928752077,0.0,0.0,0.0,0.046136063,1.1354158
v_cnn_1414,1556.0,0.13807479320980398,0.2564986618502652,0.0,0.001477540725,0.045327142,0.1550265875,2.949727,0,780.0,0.15323502038044873,0.2847104392329748,0.0,0.0049654602499999995,0.052745702500000005,0.1629498775,2.949727,776.0,0.12283642053827964,0.22375289334620616,0.0,0.0,0.037853933500000006,0.1421668075,2.5336044
v_cnn_1415,1556.0,0.10437434976123394,0.20497065320579408,0.0,0.0,0.0103057985,0.11021383675,1.838894,0,780.0,0.12876883323057692,0.21655476682491606,0.0,0.0,0.0359584335,0.1476801275,1.5470659,776.0,0.07985412153173968,0.18962602806368656,0.0,0.0,0.0,0.06167686025000001,1.838894
v_cnn_1416,1556.0,0.08042658974023296,0.189073437872497,0.0,0.0,0.0018483814,0.0676740675,2.6334517,0,780.0,0.08232237693720514,0.1996981469246763,0.0,0.0,0.00276018645,0.0742344925,2.6334517,776.0,0.07852103044430735,0.17786437300702834,0.0,0.0,0.0017660637,0.05846723125,1.1736492
v_cnn_1417,1556.0,0.1556305876203361,0.2408658961327018,0.0,0.006095194625,0.06533198800000001,0.2051982,3.7920868,0,780.0,0.16110426201152947,0.21917001550322074,0.0,0.010281588250000001,0.07767347999999999,0.2180455,2.1480732,776.0,0.1501286984126933,0.26088919865986754,0.0,0.002738631575,0.050510885000000005,0.1837605075,3.7920868
v_cnn_1418,1556.0,0.0979909188171915,0.17137168086811597,0.0,0.0,0.032196548000000005,0.1185766815,1.8700621,0,780.0,0.12058904777733333,0.19676000959348938,0.0,0.00374996835,0.050323549499999995,0.157638955,1.8700621,776.0,0.07527630465622422,0.13777180732912156,0.0,0.0,0.0202089965,0.09142479149999999,1.2131785
v_cnn_1419,1556.0,0.7463306681167544,0.726960381811632,0.0,0.20423380000000002,0.5362459749999999,1.04999855,5.345743,0,780.0,0.6817031785550001,0.6688235073753409,0.0,0.19062658,0.48723924,0.9877788625,4.3066607,776.0,0.8112912890680025,0.7760732198022693,0.0,0.2266251325,0.587053585,1.156455875,5.345743
v_cnn_1420,1556.0,0.3001013358554968,0.49013914108996387,0.0,0.0097180445,0.1091839,0.3681666975,4.6938105,0,780.0,0.3272558066276667,0.48730123677525033,0.0,0.0187615505,0.12978193,0.4114632725,3.1947303,776.0,0.2728068935845013,0.49177890235184635,0.0,0.00403110125,0.081371255,0.30396439750000004,4.6938105
v_cnn_1421,1556.0,0.12788818474278407,0.25806633112053645,0.0,0.0,0.0343258305,0.14820295749999998,3.2715497,0,780.0,0.1515423694924,0.2970291551331856,0.0,0.0014150544249999998,0.0539227865,0.1807618925,3.2715497,776.0,0.10411207120579896,0.2093210085349986,0.0,0.0,0.020456927,0.1125645065,1.6723903
v_cnn_1422,1556.0,0.01853850588492609,0.06313685134043392,0.0,0.0,0.0,0.00573962125,1.0420839,0,780.0,0.021396993813211536,0.058070658735617856,0.0,0.0,0.0,0.01106084775,0.5901593,776.0,0.015665283482783506,0.06776537293529772,0.0,0.0,0.0,0.0022260784000000004,1.0420839
v_cnn_1423,1556.0,0.03095667545229756,0.10893547038891496,0.0,0.0,0.0,0.016225621750000002,2.383823,0,780.0,0.036417371915608975,0.13058189234478948,0.0,0.0,0.0,0.02171316375,2.383823,776.0,0.025467831069072164,0.08130570337147214,0.0,0.0,0.0,0.01023699475,1.3109287
v_cnn_1424,1556.0,0.06849756484523548,0.15982234024066636,0.0,0.0,0.013153462500000001,0.069504546,2.5834262,0,780.0,0.07214746847604667,0.15056452273093296,0.0,0.0,0.017645003,0.0809235925,1.5016952,776.0,0.06482884727818299,0.16863448849885607,0.0,0.0,0.0094644875,0.05678168675,2.5834262
v_cnn_1425,1556.0,0.03647776183310411,0.09816996452743837,0.0,0.0,0.0,0.02704352325,1.2929888,0,780.0,0.036285454377589746,0.09246430722671899,0.0,0.0,0.0,0.03041896775,0.77941304,776.0,0.036671060564162375,0.10364849400682444,0.0,0.0,0.0,0.02450154425,1.2929888
v_cnn_1426,1556.0,0.8523429371732905,1.0682203374569654,0.0,0.0989277275,0.445637015,1.208315425,8.837356,0,780.0,0.8386134784846921,0.9654765023504506,0.0,0.107167711,0.498435175,1.262860825,5.9207544,776.0,0.8661431662675001,1.1628477659611616,0.0,0.0903475175,0.41677989,1.1400292250000001,8.837356
v_cnn_1427,1556.0,0.061574753491793185,0.18000082762822844,0.0,0.0,0.0063843821499999995,0.05409888525,3.5275512,0,780.0,0.07144433402329001,0.183201400198827,0.0,0.0,0.0124660475,0.073180995,3.5275512,776.0,0.051654298833845355,0.17628689814025236,0.0,0.0,0.0018354034,0.034221988,3.3436003
v_cnn_1428,1556.0,0.05496130330846465,0.15067113771410026,0.0,0.0,0.0042231033,0.0520809565,2.8959486,0,780.0,0.06707783031511283,0.1775942741905589,0.0,0.0,0.0087531795,0.0680309755,2.8959486,776.0,0.04278231997703995,0.11640987212725935,0.0,0.0,0.00046810932,0.034570907,1.4219669
v_cnn_1429,1556.0,0.452475912125644,0.49556853393960587,0.0,0.08188320299999999,0.28231023,0.6625108375000001,3.2387652,0,780.0,0.462517554051559,0.4903673776379433,0.0,0.10011908950000001,0.297673475,0.6555900750000001,3.2387652,776.0,0.4423825091588737,0.5008553087973054,0.0,0.06397606424999999,0.25012857499999996,0.667828925,2.6674063
v_cnn_1430,1556.0,0.05046607390798007,0.12733614680653027,0.0,0.0,0.0089683775,0.045698217250000006,2.3089132,0,780.0,0.0476410432958141,0.10575696911076748,0.0,0.0,0.01108802125,0.045698217250000006,1.3294865,776.0,0.05330566653361083,0.14586030671341985,0.0,0.0,0.00673219365,0.04529025425,2.3089132
v_cnn_1431,1556.0,0.13699254954232454,0.23000950370176845,0.0,0.0027487335000000003,0.047484573,0.1717865025,2.8801556,0,780.0,0.15617987913456027,0.2534444370008654,0.0,0.005257224575,0.054965568500000006,0.1988398375,2.8801556,776.0,0.11770631618930412,0.20209275388506,0.0,0.0,0.039053914999999995,0.1384164925,1.7262816
v_cnn_1432,1556.0,0.03320578374284704,0.08196559088470066,0.0,0.0,0.0,0.025858802,0.78490216,0,780.0,0.03340409391203846,0.08356247817925563,0.0,0.0,0.0,0.027192380999999998,0.78490216,776.0,0.03300645135628866,0.08038192346765931,0.0,0.0,0.0,0.02446841025,0.6328835
v_cnn_1433,1556.0,0.0377838319879653,0.11580117910251608,0.0,0.0,0.0,0.02859570425,2.5473835,0,780.0,0.038743617217153845,0.09743829682825979,0.0,0.0,0.00044850182999999996,0.033872266750000005,1.3414298,776.0,0.03681909941223453,0.13176212872949927,0.0,0.0,0.0,0.02331241275,2.5473835
